frame_number,timestamp_ms,angle_left_ankle,angle_left_elbow,angle_left_hip,angle_left_knee,angle_left_shoulder,angle_lower_back,angle_right_ankle,angle_right_elbow,angle_right_hip,angle_right_knee,angle_right_shoulder,angle_upper_back,speed_center_of_mass,speed_left_ankle,speed_left_elbow,speed_left_heel,speed_left_hip,speed_left_knee,speed_left_shoulder,speed_left_wrist,speed_nose,speed_right_ankle,speed_right_elbow,speed_right_heel,speed_right_hip,speed_right_knee,speed_right_shoulder,speed_right_wrist,velocity_center_of_mass_x,velocity_center_of_mass_y,velocity_left_hip_x,velocity_left_hip_y,velocity_left_wrist_x,velocity_left_wrist_y,velocity_right_hip_x,velocity_right_hip_y,velocity_right_wrist_x,velocity_right_wrist_y
266,8867.92972459639,,,,,,,157.45501874142008,163.63985909590497,83.618967557331,169.84614120320106,146.97164280189037,179.9988010661847,65.77347305620152,95.84800703650927,504.59822054046845,57.868763929751154,102.68652167676467,110.8606732919438,101.32741138196933,685.8836848258366,113.55159746356836,107.22057800830339,48.562795114242135,54.312239527354194,54.87844270029009,127.53710259430845,14.036242842354746,27.779522713032357,20.719044399709723,-62.42492256332982,-8.604802801438911,-102.32535904076276,-332.7092798054006,599.7840980233129,50.042891600858354,-22.524486085896886,27.71185463504767,1.9377809086343092
267,8901.267806267806,,,,,,,154.82224223427917,162.74380562285924,85.66500780628307,174.1280365953542,146.16255492233557,179.99892206149053,81.57703965209213,74.8714383790407,368.2831736292781,43.992980992010246,90.73830670405528,57.64218737915691,246.05592378311863,617.154505960414,115.48682232746155,128.42259735886907,33.3789645355524,82.32739665141435,78.96403530929132,203.46476211263357,29.68047147456693,91.80626526803447,54.97798962464718,-60.268018510908405,41.90408305689881,-80.48284367913281,-27.91846258622292,616.5227032916666,68.05189619239555,-40.053193342684004,67.92284667772066,61.76469251651435
268,8934.60588793922,,,,,,,165.80960594939646,161.64813779703377,82.73681014781482,157.72234108060348,144.23030459679944,179.9989787057722,91.67293223232382,403.87227851009146,682.8859635635309,587.9249661581947,63.13028923477011,305.41775718739683,365.57974112366225,878.2906773005164,176.20560809743037,123.79225000621335,19.66115139642235,110.97145569063093,122.24892946527926,361.8123649785278,51.27943279378204,67.91073913085276,83.28746258575784,-38.30306880784127,50.719355640376065,-37.5896313135788,98.2977555121066,872.7726308118753,115.85556953113961,-39.016506302103735,41.89957758755855,53.444306406603296
269,8967.943969610635,,,,,,,167.48459241713755,161.1945210444012,85.51748158708189,161.1660933044633,142.95789774664536,179.9989549224663,131.11228749166835,182.3262830088635,52.42922089307942,259.37138261691075,149.48567372704758,249.70540536061995,244.70692098485057,67.11618146349592,205.33792326805724,136.48309653523188,13.57651436252259,125.15293460183092,117.07550135481638,352.0612495182181,52.59956928072142,70.63526747455245,112.12665001358883,-67.95620860545456,113.89955219898515,-96.81352518372617,59.735765247972516,-30.597715020570266,110.3537478281925,-39.09889202718296,41.62570941551783,57.066989817725954
270,9001.28205128205,,,,,,,153.88512672126438,161.57075691368004,86.58131694950649,152.92413892919944,140.72387865157685,179.99892687343143,130.12605199141214,307.1771099481793,31.560499422447098,545.3107475570444,147.15260499574654,232.96301970422041,101.03910851955538,168.83195676016302,199.95968923890442,178.67991798634804,22.172419822184743,266.82932033371,125.54161276203533,428.8897725483929,70.24038915947402,100.35524418678462,84.25549485543874,-99.16552321011991,60.66550102826113,-134.06560387371647,4.839517709927382,-168.7625808400691,107.84548868261636,-64.26544254652337,99.88915164693776,9.660870511720976
271,9034.620132953465,,,,,,,140.9004744761868,160.86826715585812,88.01077564994561,157.90549107666791,139.89494563210812,179.99891723256135,130.90403156281255,337.8594147706401,248.61439181627262,377.0326807834888,144.03703600730637,322.9250496133306,147.22914524044253,290.4116008410445,232.15309770730934,129.06789430057762,35.2975402272103,179.6448285028938,118.04475392157369,260.745427742674,34.382639075701476,91.55504156068501,87.94483060664285,-96.96170506425062,101.09822652632313,-102.59540113963357,-170.01066736271028,-235.44695981461308,74.79143468696259,-91.32800898886767,91.26439605270623,-7.289420300239071
272,9067.958214624881,,,,,,,138.85963528398705,160.17769840844062,89.96934770639096,162.34801600779093,139.2404980017026,179.99894945347128,117.44519548117128,35.70007078996711,139.7340021700344,157.32706094222735,92.51692408958507,206.93344224358077,137.87989779378165,369.2123223722257,185.64283916858804,46.71201036115932,54.3192372230632,139.83006536874407,151.98361763166065,154.89678092639411,40.52020740877144,75.04352081390252,60.950954692891116,-100.39101087067343,72.95320319613235,-56.89649713665922,-147.23358893221285,338.5853057674424,48.948706189649876,-143.88552460468762,73.5730270496581,-14.783088543903725
273,9101.296296296296,,,,,,,139.31550340581808,159.18147498755786,91.36276632762565,163.50142086031374,138.16315299947703,179.99899604532223,129.4447732514226,302.0805760034888,370.66992484038315,369.4945023949337,113.7627901113942,275.82103316524444,151.077567330034,730.4322347929339,111.5129744867704,92.18440318057368,60.70817769826972,49.65477122273755,165.04555408057752,106.47904490970674,41.48384242596333,33.65696918240649,74.64597239111957,-105.75409272409473,100.15915798811538,-53.94548623416859,128.28873399485383,719.0780558149422,49.13278679412377,-157.56269921402088,-20.222799133802816,-26.90408834618494
274,9134.63437796771,,,,,,,129.79029968975925,159.05788289349965,90.69319828498912,161.54716227807515,137.82194115149625,179.99902237176138,123.16827488775324,155.26390412942447,451.8112094667197,162.77265026971685,92.61503119916412,214.86720052660414,140.18235956287657,588.3643918815726,77.1800143716545,25.360843645248895,48.66973052869686,24.179247978781994,167.18334092974905,69.82856646999574,60.32597707855448,7.651662819380331,86.11593187373174,-88.05946977096751,86.74637576213098,-32.4439562346721,337.0261630718567,482.2717315365219,85.48548798533251,-143.67498330726292,1.048487079328595,-7.579486707288848
275,9167.972459639126,,,,,,,111.11499771318894,158.62724840317483,92.42525853054137,173.9256630922492,137.1810451719113,179.99904887278305,105.13724046721921,40.67822042003231,500.9568308814455,207.21066466597114,107.82205867605603,148.2451456630446,151.54937948857025,817.1473993281855,81.65233673126167,58.3151253562146,100.57530365392557,15.425940119585428,128.21274381276416,178.32953493447843,69.44790172182064,99.41608384605486,97.03558045835376,-40.471415322079245,107.01326413162073,13.181716012676258,338.86954367050436,743.5706453332873,87.05789678508681,-94.12454665683475,99.27125870884356,-5.364226099602977
276,9201.31054131054,,,,,,,111.61779672604555,155.52236877398394,90.9431162801596,171.04937340418743,135.46545951927658,179.99904425502854,93.50401779958042,569.0166902313375,370.1867927787127,545.688570899059,102.76499784654447,541.6931273242288,107.55084233625152,524.9357897372379,101.07697167989228,73.73778910750681,137.44472870362236,13.167258667788804,100.15154612148099,208.56559470768013,68.94633174485554,93.3166907398808,92.24304835726065,15.304292679647997,87.19692269615801,54.381444029379495,503.07137377665197,149.92256745910427,97.28917401836327,-23.7728586700835,86.88250530005486,-34.05047787371702
277,9234.648622981957,,,,,,,123.07616542337952,155.56649920835181,89.74802818820599,166.57184462017295,135.8876591066693,179.99910248855028,81.52244420918728,1120.201007565019,650.9491132329476,1104.6751032247325,120.03955835125454,981.2348311073087,190.72506598400628,1083.975069113995,123.7843581645523,151.63042243667954,136.82696572923217,149.6890223342188,63.34094426932843,34.667885529440184,83.19482157711492,86.43197604689409,62.6208747219384,52.19707806859834,61.91995242028779,102.83683708396296,920.9475405211803,571.7145949411114,63.321797023589006,1.557319053233714,73.33745536700968,-45.73952474242312
278,9267.98670465337,,,,,,,123.49122683807697,155.50647282298587,89.50759854535863,168.21843870351583,136.0232756552033,179.99909475309917,87.86573154668815,1027.0728505105208,394.7062949567372,1109.7850596526184,100.56473639812273,851.834647196739,104.56958550237583,410.53242944848785,77.2906262148667,92.33753611952508,80.69768544636148,178.46390787496642,106.8426259953118,188.77739183053404,52.2649589656942,47.410276961930805,70.16914496308394,52.88362577759189,34.07937008980383,94.61428402258348,390.7387594503651,-125.93687899923277,106.25891983636406,11.152967532600302,-19.945712769376197,-43.01049759917374
279,9301.324786324785,,,,,,,132.19544072671414,156.0618441005852,90.21014189545708,167.95308819001664,135.89463365433897,179.99910782369702,124.0459523307303,422.4534038089096,418.93321163746646,394.9221454146825,156.27190591052815,457.4391300419034,113.95154085689909,874.6752357447892,93.47668900141636,209.92990226679854,31.9925317853534,549.391280322851,121.3032185622461,231.07403546744686,60.57420679851512,20.21665731482126,112.34516527659193,52.59241512436046,103.93474129526182,116.69823532854284,-559.0051665399136,672.733224842423,120.75558925792204,-11.513405079821919,18.049231996361033,-9.107055359799508
280,9334.662867996201,,,,,,,120.7161805848546,156.4107421837802,92.3001237201343,175.07782045168605,135.36227592248235,179.9990902245553,140.9200407677651,1823.5117447859752,478.5660238506656,1889.74257623552,158.632331491495,1348.8844202902449,52.20888672143971,1006.8652774498747,100.91104611625309,323.81682257324695,56.85364082619401,846.4916664040658,130.23747836537595,188.60495454792692,57.34350522591956,53.4958957915744,137.2394924777778,31.996555977644633,144.25676097524862,65.98638880373389,-1006.8513935166808,-5.28756160543203,130.22222398030692,-1.9932768484446215,44.820408997008,-29.205167417495005
281,9368.000949667616,,,,,,,124.544681156532,156.85019155439335,94.74158016663894,176.58417410591747,135.41301945855776,179.9990904873931,155.53851971116686,419.1284147263812,328.70614748225444,421.9002157469717,155.77192012127702,355.07421511156423,96.68637821030394,322.99110295129645,161.0707337556522,331.06402329122284,79.0056561779558,894.209610700717,159.0046377764547,396.0879935647022,87.27983639192267,65.78649145840728,154.489647304718,18.032747699806553,150.07589644744618,41.73866796826318,-295.8609769867622,-129.57443761071696,158.90339816198986,-5.6731725686500765,57.222356994578924,-32.457115065761144
282,9401.339031339032,,,,,,,140.8221455734131,156.13954169375282,97.24736073556686,165.51240710107749,134.6288157174426,179.99900882799636,136.7516022985361,966.608594107857,624.8256587911711,976.4490269936286,165.71115874785664,997.186778368664,220.73635283307897,910.4883224431263,237.35066574043,813.2912552385927,82.73476826942952,677.1403229138486,107.80488014482653,427.0044653392682,72.31339621744692,53.886734698413576,136.4645517512513,-8.855893322926033,165.4421214516763,-9.438886752479727,203.8721658279882,-887.3697793512599,107.48698205082628,-8.272899893372339,38.93884059252384,-37.249790197626986
283,9434.677113010446,,,,,,,124.91040339118457,156.3338817673058,96.87659742688123,171.64450804662889,134.27253391680392,179.99901978604993,159.31320332824635,791.4076884638763,425.03468420059124,768.2949720772839,189.98976210232988,185.76267771921349,168.37543701749775,475.31121183828566,122.01491093725636,559.448053133367,68.93143268570945,198.19949765618074,128.64440783228955,340.70772598938174,66.12487980673843,89.22158938741063,156.60303424454335,-29.26066335730532,186.95509391298935,-33.821628637385835,472.0000481099557,-56.00627360733091,126.25097457609733,-24.6996980772248,84.66838893855065,28.138157853100854
284,9468.01519468186,,,,,,,127.32850343696613,157.3367563248108,95.64313138000567,172.65271266546014,134.02806364411674,179.99899402999253,136.0371043304774,639.273599339322,317.0572720008435,740.2288348187683,179.02419942242196,341.1898966998137,206.00583695573664,511.45884665941855,86.81084773506609,409.28030129828517,64.56718514110182,150.65906812159375,93.19496150913015,84.41593212837049,43.64676526218929,143.18570690465523,131.96423151879853,-33.03839212604235,174.63971529059933,-39.37808809550701,302.29349992771364,-412.5636820269521,89.28874774699774,-26.6986961565777,136.63575958618156,42.81139876356561
285,9501.353276353277,,,,,,,131.26996320397356,157.31868933164645,97.59762921054738,162.83916680583525,132.62185472957302,179.99901458172147,167.01564007734132,313.5622798986708,243.7731312137555,145.0145357514936,144.3563154410089,669.2052203532945,56.71717241854701,331.4042481751855,96.05999848687301,208.35782373422762,55.31440294337961,138.17149398737536,190.93349081004664,20.850321696670118,54.062315235283734,146.62646853810296,151.220929298352,-70.89749341540113,136.1552834629656,-47.96336719647142,255.04753932944732,-211.61173972762936,166.28657513373838,-93.83161963433083,138.84794503225422,47.122918376045135
286,9534.691358024691,,,,,,,35.72034182004862,157.89084566825963,97.43371812042493,169.5339353882022,133.27045441832345,179.99910921535724,108.4366795941854,410.3576087153504,299.54064216461774,372.4002499274111,74.28277219673686,629.7435328363633,158.10927390438925,580.3126037180268,155.2037120577475,4.313670383359282,23.72288339817924,504.46904515622015,145.69971142436,30.43547864816464,40.34934702120828,62.516217160561034,85.48709708152546,-66.71184088290374,67.6367493746135,-30.71156751564503,-530.1518190655846,236.0122174283511,103.33744478843742,-102.71211425016246,62.21441702359831,-6.135448026039071
287,9568.029439696107,,,,,,,40.75018925107688,158.2051984499803,98.21949784949231,172.68027737860407,132.04775479745777,179.999099691743,102.09472065384323,131.30830750939174,210.43466554689604,132.21206004546906,100.0447178178266,268.8736395549903,172.75520921984835,609.0074617412171,137.97502495137337,94.50247372769388,25.967315855153,865.6721713259711,104.53683165179041,28.24320667518134,30.12202953893825,32.49012506351166,32.47928483553073,-96.79064026009306,25.763560964619398,-96.67049441101918,-425.8045055064495,435.4085570437126,39.19500870644206,-96.91078610916692,32.0428979480017,-5.372235822874568
288,9601.367521367521,,,,,,,134.20486857258308,156.4037661390377,100.55523529401208,178.44542221754318,130.4926529958641,179.99900589579457,96.09611718622195,195.54035851545274,189.63345337245164,157.25493029231038,169.59474039318624,656.1013938406339,35.48529630509904,437.8251975997116,37.057321095780004,493.70995244797126,6.882884550397705,222.87452672279275,32.60089476060141,85.00670412722626,70.33022189103902,40.69474481787674,-36.6700149604592,-88.8243983434045,-43.80860931087875,-163.83888952040363,-386.7874628389481,205.14960941672751,-29.53142061003965,-13.80990716640536,17.503104748472566,-36.73831215442679
289,9634.705603038936,,,,,,,139.2689123379515,154.54176769532992,102.78064506926515,179.88400147938293,128.9311303089917,179.9990154671892,145.4174234199842,498.2426922869767,569.760213636362,484.3187920624557,227.0598431948467,642.418545233887,192.5624996549644,835.7431430152915,224.98709591293107,359.1933687200766,55.31942429387329,755.1264163478731,63.813045093626705,123.25821759854388,97.92681741004141,33.773176918155066,-28.623568537975206,-142.57250211123744,-46.60071302489192,-222.22633943176052,79.43979176916707,-831.9590858814809,-10.646424051058496,-62.91866479071435,18.037646503771768,-28.55294709395113
290,9668.043684710352,,,,,,,165.55764511434387,152.66695548881097,106.52339452491002,159.45246533408636,126.76925005067888,179.99888966679862,196.8395657090779,38.996719594825265,722.9725540277448,114.83512525640438,246.62694788399477,318.1468312395177,396.10762134123263,1093.4830381169036,353.7271694728191,819.5932391378992,221.50706080797133,1373.2077399634177,148.05276457973662,187.50737665944837,122.16206346136343,104.00980388757942,-14.14974828235717,-196.33033197161444,-31.26216447518059,-244.63754514567347,111.3951548842721,-1087.7942241608393,2.9626679104662506,-148.02311879755544,-22.694049066941023,-101.50379028233381
291,9701.381766381766,,,,,,,145.77726751571527,152.91479566648485,108.60726611992408,165.25791507391523,126.26466001391995,179.99887968988097,232.69083030068333,635.9934481059579,91.57626666284536,510.0252103501205,250.78520651388826,363.8839089190889,253.89761975605325,132.04809448892527,290.18323958323367,865.0457512181806,216.69193328415608,582.4782638247913,214.77545604364235,108.91590654160916,119.69521006841791,75.60932091924666,-26.94302847405442,-231.1257141095895,-22.636765242471874,-249.76147954712872,118.09382233553812,-59.080863097440385,-31.249291705636963,-212.48994867205028,-12.59568317920254,-74.55278784270098
292,9734.719848053182,,,,,,,3.4253062960899436,151.5523483298034,109.93424360597449,178.15392648506332,124.40929283235612,179.99875565661628,286.49203720389846,418.72897773569565,520.2097585332035,306.91866300876944,324.1494635913629,327.52833885477935,428.74908612874026,930.3572304679365,323.3404122277187,315.1032349746106,190.88126049617097,620.1576348804693,249.3836609974291,155.41052262916165,132.11977282475584,70.97339760436526,-28.679886904728583,-285.0528924048516,-20.050625841156776,-323.5287423861229,151.3387151396762,-917.9657780025576,-37.30914796830039,-246.57704242358028,-3.6446028770400054,-70.87975759958546
293,9768.057929724597,,,,,,,115.36601205885202,149.83550309510275,110.89544073539712,162.2185858344314,124.19893687808641,179.99867674118613,290.9913782372342,2607.3543635893693,150.2363232414311,2722.891065292985,340.16070016505614,1615.757257162014,391.4368639709738,446.38895149978975,280.9861406629899,149.77258550475088,136.91854915829094,142.18940678253432,244.81057368215625,155.96472248744496,158.66348097750347,25.640863618410112,-101.37499107151116,-272.7619720445945,-145.37283009468126,-307.53218076657305,337.96651888701876,-291.6191491182841,-57.37715204834107,-237.99176332261587,3.5802390293218593,-25.389678524763323
294,9801.396011396011,,,,,,,133.25163533496413,148.9093144584076,113.28299640570131,139.01815498098782,123.12625923344306,179.9982074075322,327.93011699318413,3436.7673498913314,1014.3509886776285,3384.0778229386506,392.60156214030536,2088.978776190696,754.6762468421932,1583.8970850111323,393.7134077173142,695.5166550193118,180.32470018222952,901.5650864733933,265.9880558918049,109.1050798636253,223.27591486832262,107.1397259663943,-127.77060502072274,-302.0146256786282,-179.60216794966837,-349.1117985155861,336.93187003494955,-1547.645596013995,-75.93904209177713,-254.91745284167033,-3.129692095294839,-107.09400500281383
295,9834.734093067427,,,,,,,144.69211073174768,145.83560775578428,115.67693734796518,147.58635237560088,120.7514636799935,179.99840325861223,333.92278794883595,2661.3536022463736,678.8199474194814,2663.080599025469,391.21498084086323,1836.4230251129518,574.4833295745763,1197.2193030721253,386.35920062887385,936.7170974621507,218.40797994099893,1251.600355446427,277.180532277467,35.71203245451041,319.0831325305474,93.65898842648153,-211.92987592382286,-258.05068494858966,-258.4671905587124,-293.6730710143565,208.1098815617509,-1178.9929333311798,-165.39256128893334,-222.42829888282282,26.55201809916668,-89.81645978290018
296,9868.072174738842,,,,,,,144.41572613060427,142.93358970038003,116.0335505649759,153.75122602121942,121.82834313969988,179.99867749718106,329.2260532143963,382.3928845073205,840.7585489163112,261.8340171924583,317.0045214042984,230.28477530834846,473.0201589806889,1402.6156665960848,366.2980731736627,448.7683608267995,320.96870538391534,463.33490860114836,342.088751945796,39.8912230448404,502.53946041656775,207.31228875117705,-243.41988841992568,-221.66766123356703,-243.9151682281168,-202.47779458256093,618.7727918925066,-1258.7497528080519,-242.92460861173456,-240.85752788457313,26.279437204080335,-205.63991890556707
297,9901.410256410258,,,,,,,139.25337537633268,142.12604219965095,117.44184391333596,154.09681535712946,121.16846082659885,179.99871196056347,192.76958120931775,1226.418712590337,273.44236342504917,1193.8984453393182,170.60776388708555,457.16168612501417,181.73729137208136,549.0285753868529,243.0306542597959,109.61003120905471,280.5760662249504,185.7843863239511,224.55131029173114,104.26214017450098,391.8479941271211,163.8646448398475,-178.69882134694421,-72.29690649556632,-169.1629954882623,-22.15603881540368,245.38588214847647,-491.1396394443553,-188.2346472056261,-122.43777417572896,25.369976035822933,-161.88880796531652
298,9934.74833808167,,,,,,,159.99994160965682,141.76131806474046,120.63277800671315,155.96501908191635,121.66396384696282,179.9984317342398,116.12337642505467,1560.7133266802155,322.7534713404604,1513.5407010114038,100.1476563140718,1107.2804547717599,244.3253856981249,575.5482061029104,351.70396550823256,1046.7353682498915,270.7697199281682,555.0849645295305,149.88956484049078,292.73719357287,244.48212194890525,226.19939705584773,-113.97614517776975,22.22784026330259,-79.03558680549712,61.505520756369286,203.90788776347176,-538.2167879731342,-148.91670355004237,-17.04984022976411,15.903663132676643,-225.63962579164016
299,9968.086419753085,,,,,,,156.20660846507909,139.55108293623664,117.93072273847905,147.87423001498007,124.60775843530189,179.9984187028756,169.64523880924108,1367.7613545550885,760.8271586040174,1566.5722602446017,85.47612173551623,1350.6460294870528,275.52272664415375,1272.1187177373683,531.1903822577002,612.3632919603275,190.70457669828042,687.2792495008407,255.86698709630323,295.2956268903304,39.22147333733613,99.97600145130258,-130.3480553025959,108.57666199269451,-54.14801780832169,66.13742929971248,-944.3061463158111,852.3918899473107,-206.5480927968701,151.01589468567653,33.247145538808205,-94.28588536844823
300,10001.4245014245,,,,,,,165.90922569914142,139.35369472142077,111.65756867743339,41.53720916028471,126.15358249869986,179.99854746402838,394.84379702144525,1769.0921844701525,703.0081987413773,1921.0929914331996,380.3531191022917,574.3053255762248,347.8071676305076,1240.5806222871486,502.85929463310674,2631.5970416829273,163.6263493324569,3105.2689651780456,412.28947324084066,193.96644414331482,105.3042474764224,59.11222099700508,-317.92908763464425,234.14251916752534,-325.281369959488,197.1307321756828,-1133.5281349454335,-504.1371318217849,-310.5768053098004,271.1543061593679,59.10757409424341,0.7411854641676255
301,10034.762583095915,,,,,,,164.75982272001445,138.67248401951056,100.47250673833565,33.508238117321945,125.86051981495399,179.99817947949316,630.3321581591515,3397.2298341504616,1163.2384188991944,3718.348712088636,630.179542323748,1897.9496230175746,683.2790812153983,1269.2931643699783,707.9822040294251,2046.150638664375,86.06811112265595,3276.4669186119554,651.3333583817926,323.89011915382275,217.56666776561917,98.25964751491064,-451.09209581719324,440.26645420793284,-523.7865563454986,350.3910657466774,-1064.300633074466,-691.642465117378,-378.39763528888784,530.1418426691883,88.56497627940719,42.558234295874236
302,10068.100664767331,,,,,,,155.6124768060617,138.6071384914944,92.71730361945195,64.13611105712778,126.3272707672653,179.99776778075915,848.2684690999116,3666.59620901636,1659.7618409544816,3836.972749122666,923.3741777621427,2763.1716081274612,811.974473734303,2390.8640489798595,818.7095579167677,1617.4309361477908,100.45812093224045,2132.127001433523,777.170458312905,589.4050411658095,298.5442124221622,81.9919467666426,-517.4824392807448,672.1393610741436,-608.2383609364776,694.7416559003932,-776.4603569711007,-2261.2696024040742,-426.7265176250119,649.5370662478941,73.76644041205111,35.79373693146982
303,10101.438746438746,,,,,,,124.70020077779063,146.02588033365694,83.86873426755297,115.54196900693891,132.0346281717485,179.99825734445892,950.0933633326397,2452.5364015448613,1187.4832781986975,2510.6492405242884,1016.9809619804307,2198.2731322402997,685.009710679361,931.3225200122564,478.3318102780528,1585.67328480209,166.61576139659235,1839.8989976048365,889.007204228246,842.8626638551506,289.66027569573106,189.72936464997048,-522.0297451220318,793.8276540008881,-495.3570448083936,888.1844826325989,-528.5510901728344,-766.8085689134466,-548.70244543567,699.4708253691771,-29.820736105532717,-187.371170430794
304,10134.77682811016,,,,,,,136.84399828202586,150.91851489361787,75.87068224006033,120.00484265826768,138.18322335176387,179.99833983127223,1091.8102678718271,2524.449441239438,504.03550194975816,2490.5453727126733,1216.591966078127,2276.1522646459507,339.96940038832713,584.5505225163911,391.28084374434565,1995.9937612025587,270.8642305123716,2527.0148613631504,1002.987585101363,1070.7043066791837,220.6180442564557,194.50657652285423,-638.8749088118379,885.3747861335428,-541.8348228841438,1089.2708738582662,-488.3510399842734,321.26713980807995,-735.914994739532,681.4786984088194,-102.76653745917747,-165.14189985976432
305,10168.114909781576,,,,,,,148.02021394598808,156.93320631452656,72.43326851391906,115.78739318050309,142.61672078028974,179.99795352131056,1233.0650477395943,3012.9692492958843,626.3227275265903,3151.0704863458873,1225.531313146104,1925.4096340707918,460.05814359676526,761.6263257881621,629.5699153660453,563.9766750858226,549.5273983628058,900.103615102655,1260.6964466232064,1251.5860176878111,363.648520875981,140.10315895052614,-787.7546031494423,948.6264265631189,-655.0875184135616,1035.7544799422185,-160.20644425904374,744.586163819507,-920.4216878853231,861.4983731840194,-137.28615626737343,-27.953648156308837
306,10201.45299145299,,,,,,,114.35029855334436,156.12114829276416,69.7901615899085,122.86726143483648,144.72328997047435,179.99829093963712,1483.1111387769174,3246.72261899348,477.1725838148965,3319.338953253768,1527.881346211323,2030.558665651918,1053.9387975982836,330.7245225241409,1062.7112735527537,811.9131370797024,980.6965304099215,770.7885753770397,1446.3542579767798,1460.1069334346842,948.0264558500025,630.865028031247,-826.8604679267949,1231.227199400682,-759.1194491188779,1325.955908041431,-98.22438072570793,315.80164792140044,-894.6014867347117,1136.4984907599328,-70.47036777040488,626.9167495442836
307,10234.791073124406,,,,,,,134.68356512104782,154.75535691285822,69.74566086064004,116.97478735099098,149.4435091105123,179.99866912598492,1661.3197235577777,3792.924524235093,1814.6544099015046,3648.722335605864,1703.3133065280695,2420.8606787254307,1678.6855219522681,1923.8908034824378,1434.854702705289,1803.5633931632158,1374.3237259897435,1919.665802388471,1622.758489146937,1585.0306865651294,1407.2806972312212,1288.4600395017371,-899.4307062290042,1396.7847466859328,-857.7724930703887,1471.5646673956924,112.29206510222446,1920.6109225554712,-941.0889193876196,1322.0048259761732,9.47435838411106,1288.4252054062074
308,10268.12915479582,168.98376892166584,,163.4643365069382,143.21351515588177,,120.38807771362741,117.18050527131304,146.45177327020355,59.84172896155177,102.61157093213116,143.13653868619267,179.99872935446552,1946.1282617558334,3455.4792457813173,3253.9928899930414,3049.7972853328642,2006.3758624792074,2648.170839095975,1953.1247138903125,3534.940806332112,1813.5247601903307,2343.0894069134583,2038.1682514277438,2747.2603753400886,1886.7553762408543,1839.0520031816739,1614.479934779112,2122.837967965957,-920.9781133488464,1714.4137557594377,-912.9574124654497,1786.6317092684699,-5.260135454765464,3534.9368926823745,-928.9988142322431,1642.1958022504057,334.93819985188003,2096.2484205164747
309,10301.467236467235,174.29002300795025,,165.2635159545055,149.7859717724538,,115.43260360354382,130.88486524715947,157.6189299936385,58.5570772939278,102.66058963194709,146.3194734773012,179.9988861986939,2193.260964483127,2769.6772404971643,4502.414882217917,2817.4895711102804,2148.693312600427,2599.492337147238,2017.5564879948654,4836.282215012313,1686.013335436214,3385.2992246812987,2256.8517599241723,3701.4997999728125,2258.6964583469444,2103.816203884756,1594.1335744491682,2722.735699881866,-1208.5676922653497,1830.2343542666504,-999.4341037056416,1902.1078896750041,-130.98139556414245,4834.508200144092,-1417.7012808250577,1758.3608188582969,809.5369383134558,2599.603746134643
310,10334.805318138651,157.34743593614184,,172.71703559771578,129.24949237232278,,98.91301176875493,149.83443849593934,152.7524910395557,54.82019919052207,76.76430717361445,132.09364750454876,179.99877861122346,2234.1220131512177,520.6974606568303,3495.1147494545094,430.0243039267706,2087.1202489079064,1525.5496973067916,1958.771874047205,4691.921066582292,2228.6988172339693,4230.54162238744,3005.4722744595165,4638.853512335669,2390.648437250214,2261.9623450830477,1836.343415880389,3399.1987270390327,-1398.3612318627092,1742.3797045621993,-1189.6038499929139,1714.9092143560947,-453.14626801711785,4669.987339899421,-1607.1186137325046,1769.850194768304,1071.7710230598727,3225.811349107845
311,10368.143399810066,150.82863203030448,,132.02088350814677,99.26056892145485,,87.27011843129438,150.3669215670063,170.7678389700122,60.66441966806708,54.79491478576357,128.11111214598162,179.9989444322299,2137.494377804978,1868.259156824967,3228.2558187386508,1633.9152293789214,2153.144471200291,460.86542578578724,2739.1272430305526,4463.89828921173,3224.9223746996795,4870.065329892327,2865.571114157858,5195.338740017562,2121.8443038666915,2743.8974234574407,2305.5216090350114,3336.3108903328853,-1203.8663959183968,1766.235521080453,-1212.5122306727562,1779.2822160436938,-713.996208218356,4406.426823524614,-1195.2205611640377,1753.188826117212,1516.9023829398884,2971.5278086508124
312,10401.481481481482,175.90299545751475,,104.36595924781429,57.21635703904264,,90.54558682487487,154.5213897819397,144.85307171500574,79.86693698353442,41.96630042172079,94.9554652154756,179.99843081745797,1612.35488937908,2567.9781538699367,1763.698887570628,2541.0101049744494,1582.985250650037,1229.9850902638195,1757.0001409845036,2893.486633247803,2776.1092739838064,5909.391194321635,3089.1810292588934,6210.8298309206175,1661.4514400714309,3020.4869087769916,2081.6567699391494,3360.3965837555506,-1146.0723270464616,1134.110448978817,-1243.6144509863573,979.4209519269341,1206.9447578451366,2629.7431905594603,-1048.530203106566,1288.7999460306999,1535.702097400643,2988.9603992283405
313,10434.819563152896,145.47268235459742,,80.34875154750013,20.552871884718694,,72.5368106430922,166.3410154974317,164.878553433598,65.92284554529931,17.853030829258564,120.13815466874102,179.9986648888198,2309.8188915101705,999.9485102647458,2233.2909690471924,1243.3083632574812,2207.754055552834,849.1185884309033,2260.3280636774257,2882.0987187745695,3099.8320717319048,5180.728222060711,2470.6179693110876,5339.97162485303,2415.99273962415,3397.5857400220175,2423.148635644662,2726.6512699074847,-890.6738438373311,2131.1882637348835,-940.3059331801284,1997.499116854932,1168.6724048957342,2634.520418367874,-841.0417544945338,2264.8774106148353,938.1162750807571,2560.188470038232
