frame_number,timestamp_ms,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back
141,4699.193133047211,138.65027020786403,,129.35040954454504,,94.90882164979207,,74.5515251807349,,154.79897372467914,,179.99628847744722,
142,4732.520743919886,139.6242165391685,,129.22703262015435,,95.19715962510912,,75.1464312146646,,154.2807829353606,,179.99627529927702,
143,4765.848354792561,139.28420123618008,,128.49794040457934,,95.54945796619806,,76.11606879397318,,157.97231056293862,,179.99625589737568,
144,4799.175965665236,139.5543574006153,,127.92374307972045,,95.11300793998826,,77.57936697777684,,155.3373772833545,,179.99628852026186,
145,4832.503576537912,140.0706406658528,,127.92530111661682,,95.09807888219862,,79.0191650409087,,155.96023790699303,,179.99640943303007,
146,4865.831187410587,142.22584232167333,,128.25171527592053,,95.00871175209723,,80.62101068597946,,157.07788523508756,,179.99656158714288,
147,4899.158798283262,145.1055402755404,,128.9250922842289,,95.6077171296905,,82.0797182462934,,158.1589161532843,,179.99668519481838,
148,4932.4864091559375,147.7881422163594,,128.93696932942711,,97.21459605604744,,83.20166520947659,,157.8692726355157,,179.99668474548088,
149,4965.8140200286125,148.4006013632907,,127.62264001288817,,98.59848681085057,,84.25476807659656,,157.77040878658207,,179.99667941327178,
150,4999.1416309012875,149.51505512432797,,126.85496664150594,,99.68356025929162,,84.66709308619998,,158.61117327799508,,179.9966967689606,
151,5032.4692417739625,148.5695197963199,,124.82354662361547,,100.40777071106875,,85.15230068823104,,154.23824980285528,,179.9966225688979,
152,5065.796852646638,146.79347299547499,,122.18890942926859,,101.36340177093447,,84.83663274334775,,154.6447257302219,,179.99652725451963,
153,5099.124463519313,144.6335621330413,,118.73119274030448,,103.78410145379235,,85.84385480668509,,151.46363723549655,,179.99637437222782,
154,5132.452074391988,140.81637097436268,,114.63616203272257,,106.11345631556912,,86.61715380688466,,139.6179579326838,,179.9962983074338,
155,5165.779685264664,136.68591845620023,,110.80058140208823,,108.97451729539961,,88.11538501214058,,139.34159586580807,,179.9961897768511,
156,5199.107296137339,131.62000037622943,,106.13076913910407,,112.69811179117387,,90.61299068039408,,141.2479663780746,,179.99614311556363,
157,5232.434907010014,127.9155935037866,,101.72225567882755,,117.54988201702974,,93.82373311325563,,142.302246974778,,179.9959610139824,
158,5265.762517882689,126.53813953976126,,99.8517974457267,,121.18771111384622,,97.89728196545553,,148.6629254028932,,179.99595397731898,
159,5299.090128755365,125.68430358976019,,98.229011785032,,124.60163876869119,,101.13191293606023,,144.98645101672727,,179.9959142295745,
160,5332.41773962804,125.30487771908048,,96.34135682657482,,129.04133624875112,,104.50438897405996,,142.09889499284665,,179.99572623434318,
161,5365.745350500715,124.68467066223316,,96.20087442926307,,129.39731409721935,,105.75825561685517,,140.1807544827483,,179.99552904206925,
162,5399.072961373391,123.59628360457118,,96.47404277447774,,129.46639233974008,,108.58317199769719,,149.1027840533973,,179.99542225678363,
163,5432.400572246066,120.99707912755025,,97.11236719467502,,128.96733484372504,,109.60551229107305,,148.59278650027997,,179.99547072565545,
164,5465.728183118741,118.94676038511109,,98.30001780522423,,127.20443469066628,,110.40549850118623,,148.67418273671385,,179.99546617679223,
165,5499.055793991416,118.0949345303863,,98.91805419581317,,126.01883265687005,,111.98189491064964,,151.6051237531538,,179.99546966833998,
166,5532.383404864092,117.72252878164322,,99.26318408432326,,125.245318204646,,113.35655734619823,,152.20292918594188,,179.99550921424725,
167,5565.711015736767,117.66486421848151,,100.15612433917555,,124.37616886665936,,114.47850653960121,,151.044505670867,,179.99553950879334,
168,5599.038626609442,118.20173095380291,,103.1907877686226,,122.40866034588406,,115.90933372283499,,149.7365292618735,,179.995728307309,
169,5632.366237482118,118.88318237465694,,106.44025794395421,,120.85453060034274,,116.5469907622218,,150.39896843820787,,179.99585230435756,
170,5665.693848354793,116.48757984931052,,106.55479577153918,,120.23403981304038,,117.46713059770029,,146.40992908058257,,179.99591422787967,
171,5699.021459227468,114.59744819245941,,106.82160371070471,,119.5626532559825,,118.4683916529357,,147.3751047298238,,179.9960476746698,
172,5732.349070100143,113.6271438391399,,106.91963281718178,,119.87004756393476,,120.49724255148732,,146.587614518709,,179.99607788113855,
173,5765.676680972819,109.90207668157647,,103.46961899025798,,120.53415843762635,,122.65535906686327,,147.40553592322465,,179.9961127483359,
174,5799.004291845494,105.80822730667977,,99.04431364768669,,121.87372882437401,,123.90485121531842,,149.7602454047726,,179.99613608618148,
175,5832.331902718169,103.92237481115876,,96.73085084363215,,122.98730848837427,127.47897800917592,125.18528931514558,104.45591550532588,150.7805480451815,155.82326258220957,179.99630739334802,126.00035802380313
176,5865.659513590845,104.78005230778591,,95.47476150725137,,124.2241401095223,130.0302639959102,125.89036135152445,105.61520834703434,151.1661580948922,155.11466481422835,179.99635092738853,127.8446850592709
177,5898.98712446352,104.54641658673896,,93.39749770848091,,125.59139321411821,131.970210680924,127.1034919444901,106.67047324239809,149.65868853202645,156.4869608711832,179.99633786605187,129.46599266871894
178,5932.314735336195,102.56719255553779,,89.9650649802618,,127.12447007521597,134.08948364017778,129.70581198587445,109.19953470630169,144.18059904930206,158.50912546278568,179.99634703838552,131.25764201285767
179,5965.64234620887,102.00608229634406,,88.97223300035155,,126.42226180918395,134.95645281741682,130.829602550214,110.30324134639676,147.97658156417233,158.73853611051973,179.9963119782003,131.24644768145077
180,5998.9699570815455,97.24338024801702,,84.33486626301531,,126.41964130735418,134.60139584739693,132.6701692081661,112.6748687789106,146.79684603758193,155.2404103278823,179.99631593446446,131.09336566649063
181,6032.2975679542205,94.84347200922204,,82.58857257957992,,124.38850403753261,133.48645121113452,130.7999382720893,111.21105074705748,143.5217342040679,156.20958851040442,179.9963060775993,129.48510193419642
182,6065.6251788268955,93.24447734433271,,81.97296469826205,,121.47106862545684,134.858526926142,127.01395107182421,125.65294371928995,140.77637154364004,145.3505730992618,179.9962961043814,128.54165742816127
183,6098.952789699571,90.36218739629135,,79.65980121215786,,119.28846165433227,132.46968293238118,112.24087512484437,121.91704227680954,155.83657088824074,145.72801373557078,179.99610268181186,126.171626419043
184,6132.280400572246,89.45843916216388,,79.03071704493996,,118.97787878227352,130.00330774237275,111.49383212506551,116.25222755897543,147.83614175065762,148.03457942892587,179.99599280495465,124.86754412876931
185,6165.608011444921,88.81062718633223,,78.66780391002182,,118.88918385376333,129.6758635522631,115.93994449675921,115.67797935030643,140.33273674247815,157.9185897698688,179.99594903468932,124.66041268543272
186,6198.935622317596,88.85810839613318,,78.7399727537049,,119.0435921636359,128.83146725408486,121.7607450333729,116.06681384922052,127.17252235675122,153.0149557082694,179.99592022809128,124.31055415153094
187,6232.263233190272,88.00180331733662,,79.78155038648569,,118.68233078665445,127.41781559362121,124.38590521052531,117.56305820061137,129.79240596926343,119.4691554082393,179.99592076225773,123.3784362639744
188,6265.590844062947,88.45380457959789,,82.3391904446579,,118.51299057865505,127.74009286498874,127.24863727369096,119.69918778793009,140.65868270717274,144.5827336693301,179.9959332862098,123.41150043126628
189,6298.918454935622,87.70039020121612,,83.12891332500023,,119.53602678346736,128.21741721783386,131.21726893920695,123.16314193699006,139.61650969048563,153.7483330053287,179.99604126399197,124.10153154871828
190,6332.246065808298,87.23653684258831,,85.21020998899654,,119.3959071164989,128.19415452416678,133.21682989294578,124.95252227366875,136.80954373753778,159.38779891893498,179.99614960986943,124.00774797850367
191,6365.573676680973,86.52253760878276,,86.01401266991705,,119.60448175696212,129.48441660104947,134.5397243031137,126.94667533624562,139.5752982602017,153.98425287663275,179.99622091949712,124.78027930516825
192,6398.901287553648,87.00717979067679,,88.56547737070582,,118.79561146540921,130.07206618912323,135.21051266467052,129.25384672734236,139.75040084111478,150.14563910889171,179.99629910966567,124.68838730410165
193,6432.228898426324,87.80267355765018,,91.40989495377833,,118.29485826705029,130.56262324321023,137.4314130148283,130.8421680363288,133.17663444966956,139.91038786681426,179.99635211953597,124.69788368546801
194,6465.556509298999,86.55853442620518,,92.8709611444007,,118.2416836409045,131.09189573392442,138.4280983635436,131.3617696719658,146.10317979951867,125.65913013357601,179.99640634380052,125.00806046287643
195,6498.884120171674,88.05264373570701,,95.21764327313115,,118.37797142560949,131.53565177042404,137.21322431241032,131.30519006626696,128.69029533307042,106.79337617754778,179.9963531702553,125.31055974739598
196,6532.211731044349,93.81759952518186,,101.21260606209526,,119.86426351141213,132.5332161360219,132.1069996402815,131.86725830920233,121.05807370579149,98.52391508789226,179.99631252582427,126.56839244512975
197,6565.539341917025,98.55826646686256,,106.79415534375713,,121.5951774450452,133.50956978049652,129.47481303307302,128.86076698168657,124.35057652143534,103.276655890029,179.99621949819905,127.89792369498979
198,6598.8669527897,107.70124115459201,,110.51790148201007,,123.46515422491491,135.07939219900595,128.8608340303623,127.97792045349769,127.72835944264868,107.95326734419245,179.99605462200307,129.57509336505925
199,6632.194563662375,122.97410756991047,,121.26876260621258,,124.05488479608105,136.17392879761167,126.0773764034114,122.95075918204178,128.71925320586809,116.85727515365333,179.9961449010287,130.38097927885926
200,6665.522174535051,140.0883211543672,,124.26682742394972,,126.66039325210775,137.45658341785696,122.78012489826304,120.31602469705102,141.89242788443482,116.60338251616425,179.99589307613013,132.2506109039647
201,6698.849785407726,154.83399586601374,,123.37742775242788,,129.36578636361142,138.55240526342683,123.30089122841686,121.97769086406875,140.5292933322936,133.17368721254715,179.99550367422515,134.09108959124825
202,6732.177396280401,164.78281906806546,,121.5337162076641,,130.424469916655,140.06551955126608,122.37542416049953,122.60824390376487,144.74190383536774,152.73528512261714,179.99525500173692,135.3293390168595
203,6765.505007153076,158.93030026221697,,114.58538924561138,,132.0756880154781,141.49423854380282,127.0507862187966,120.23827637142446,145.65309637711627,173.80345090161973,179.99517425776023,136.85379394556634
204,6798.832618025752,156.5915770889868,,109.77201210477836,,134.31982895546935,143.8165194336565,127.91932198422224,120.56980720793287,143.63813113334425,169.9140178745953,179.99538525763904,139.18314486649248
205,6832.160228898427,146.33043145214626,,100.22526383816385,,136.3965948686559,,126.70170685971632,,146.11958978099784,,179.99507565808287,
206,6865.487839771102,154.71521890747124,,100.99958050364084,,137.8963834073861,,125.16192786465031,,145.84910175452583,,179.99517060772806,
207,6898.815450643778,151.10442794894436,,98.96401366185975,,138.05684946394197,,123.33997883081801,,152.73901111215122,,179.9952882690652,
208,6932.143061516453,148.73623429884648,,96.49493074581699,,138.24374541652918,,120.79776489520007,,149.36293972877928,,179.99530292837707,
209,6965.470672389128,146.59022693072035,,95.17245910034873,,138.74215485628952,,121.55103689796366,,147.6440088228797,,179.99522164978544,
210,6998.798283261803,143.37181127022268,,92.47016783500406,,139.34139354412795,,122.1775447793713,,147.8465425016017,,179.99492950695776,
211,7032.125894134479,142.0291267530395,,90.88879978759837,,140.96401646712036,,129.36376118114268,,114.86927852887719,,179.9947006454076,
212,7065.453505007154,140.90160336338062,,89.24912591536973,,142.86797098449935,,133.53244457308097,,104.02005566926303,,179.99427285704132,
213,7098.781115879829,140.346758377719,,88.69766269671783,,144.1301897402193,,134.34921247361922,,103.10883189073164,,179.99391636921658,
214,7132.1087267525045,137.71736851277856,,87.41577638252984,,143.50155734440972,,125.61848434307362,,128.6975733424685,,179.99414217140637,
215,7165.4363376251795,131.48121636180497,,84.7052839374489,,143.27319298522025,,122.03276283448145,,136.26759142587787,,179.99404609777312,
216,7198.7639484978545,127.20862542013009,,83.16650404815256,,143.23374520418201,,120.64951808121903,,141.02153481148378,,179.99392531704723,
217,7232.0915593705295,124.83766522581668,,83.29515629720835,,142.878279624279,,120.47543918022042,,141.04921878923167,,179.99393031261857,
218,7265.419170243205,121.6674617409342,,86.94616174380208,,139.04222584562953,,123.74571227030758,,122.07749801781395,,179.99450876690597,
219,7298.74678111588,121.63445559575936,,92.72596503196259,,133.5731427520499,,119.61726799057523,,131.25028599992277,,179.99537303124407,
220,7332.074391988555,121.46402595776871,,95.96331461150486,,131.9732624605818,,120.8023492820839,,132.73850846173073,,179.99556810762923,
221,7365.40200286123,123.75687478067076,,98.94629597980591,,132.72156508557234,,132.60887577926525,,101.91130793470934,,179.9955967769116,
